Day;Phase;New_cases;Theoretical cases;;a0;a1;b1;a2;b2;a3;b3;a4;b4;a5;b5;a6;b6;a7;b7;a8;b8;a9;b9;a10;b10;a11;b11;a12;b12;a13;b13;a14;b14;a15;b15;a16;b16;a17;b17;a18;b18;a19;b19;a20;b20
455;3.9162319380365913;52118;51330.82598719411;;1.0;-0.7146733860429612;-0.6994583270516469;0.0215160974362227;0.9997685019798908;0.6839194216246094;-0.7295575540864887;-0.99907411510223;0.0430222330045315;0.7441039398713609;0.6680638642135331;-0.0645084494493196;-0.997917160865392;-0.6518989958787105;0.7583058084785643;0.9962981749346076;-0.0859647987374485;-0.7721565844991675;-0.6354323008901736;0.1073813466641638;0.9942179068939518;0.6186714032625005;-0.7856498550787167;-0.9916773198992892;0.1287481774525874;0.7987793728863665;0.6016240632249206;-0.150055398344658;-0.9886775902323396;-0.5842981736283674;0.8115390590073618;0.98522010675606;-0.1712931441814817;-0.8239230057575583;-0.5667017562911117;0.1924515819708398;0.9813064702716074;0.5488429582847203;-0.8359254794186363;-0.9769384927771814;0.2135209154397977
462;3.9764816601602315;34185;39092.00768612024;;1.0;-0.6712599575675315;-0.7412220108485957;-0.0988201387328716;0.9951053111006976;0.8039279618328212;-0.5947266869607635;-0.980469160361632;-0.1966728897935766;0.5123714121284243;0.8587639582758025;0.292600335633348;-0.9562348265919056;-0.9051931898913976;0.4250003399695538;0.9226395488404874;0.3856634062436077;-0.333468778918189;-0.94276114339042;-0.4749510720670487;0.8800122039735365;0.97110005188295;-0.2386727660059514;-0.8287700871745042;-0.559589262410176;0.1415402952170434;0.989932495087353;0.6387494220515273;-0.7694148268839377;-0.99907411510223;0.0430222330045296;0.702527474169156;0.7116566222817756;0.0559169901005979;-0.9984354211555646;-0.7775971469736239;0.6287628145958382;0.9880226656636982;0.1543088206642769;-0.5488429582847223;-0.8359254794186349
469;4.036731382283871;30344;27156.81854463924;;1.0;-0.6254105729852467;-0.7802958510707753;-0.2177232303965308;0.9760105506323684;0.8977433935342328;-0.4405187843504969;-0.9051931898913984;-0.4250003399695523;0.2344913895704111;0.972118196629061;0.6118864012687207;-0.79094565675678;-0.999851839209116;0.0172133561558388;0.63874942205153;0.7694148268839355;0.2008905551306285;-0.9796136916454914;-0.8900275764346753;0.4559066935084613;0.9123747579707298;0.409355958815616;-0.2511900638848281;-0.967937783024062;-0.5981809144059123;0.8013610881746797;0.9994074007397044;-0.0344216116227539;-0.6518989958787158;-0.7583058084785598;-0.1839983516576728;0.9829265519799836;0.8820480249558521;-0.4711595076738668;-0.919285969718616;-0.3935902766564542;0.2678143051621836;0.9634705485641464;0.5842981736283638;-0.8115390590073643
476;4.096981104407511;19010;18674.746781302107;;1.0;-0.5772916165517278;-0.8165380514459157;-0.3334687789181857;0.942761143390421;0.962309077454148;-0.271958157534108;-0.7775971469736283;-0.6287628145958327;-0.0645084494493143;0.9979171608653924;0.8520775211013065;-0.5234156073655547;-0.9192859697186124;-0.3935902766564623;0.2093146459630529;0.977848341505656;0.6776147890466858;-0.7354170229639884;-0.9916773198992904;-0.128748177452577;0.4673592171580053;0.8840675099433619;0.4520722039322951;-0.8919813464595532;-0.9893142039703648;0.1457991969198845;0.6901733882429789;0.7236440382959057;0.1924515819708208;-0.9813064702716112;-0.9123747579707236;0.4093559588156296;0.8609610158890023;0.5086709438520909;-0.0816763953304308;-0.9966589017541696;-0.7666588193001495;0.6420547132365753;0.9668478136052796;0.2553532951161796
483;4.15723082653115;13374;13513.438751402015;;1.0;-0.5270777086423727;-0.8498170915275275;-0.4443781781046121;0.8958392907349094;0.9955213724144748;-0.0945367498172021;-0.6050560696488512;-0.796182863782614;-0.3576982388331232;0.933837228822926;0.9821256058679996;-0.1882267098432498;-0.6776147890466929;-0.7354170229639818;-0.2678143051621691;0.9634705485641504;0.959932689659742;-0.2802306751992244;-0.7441039398713639;-0.6680638642135299;-0.17553149042142;0.9844738167520936;0.92914141140317;-0.3697245428906838;-0.8039279618328259;-0.5947266869607571;-0.0816763953304115;0.996658901754171;0.8900275764346733;-0.4559066935084652;-0.856550995901009;-0.5160623910158437;0.0129102960750229;0.9999166586547376;0.8429415373547736;-0.5380051715383142;-0.9015016841318868;-0.4327755925504254;0.1073813466641726;0.9942179068939508
490;4.217480548654791;8817;9801.351482985394;;1.0;-0.4749510720670502;-0.8800122039735356;-0.5488429582847194;0.8359254794186368;0.9962981749346076;0.0859647987374468;-0.3975428142825554;-0.917583626059394;-0.6186714032625039;0.785649855078714;0.9852201067560604;0.1712931441814783;-0.3171912885891051;-0.948361580012172;-0.6839194216246113;0.7295575540864868;0.9668478136052772;0.2553532951161881;-0.2344913895704085;-0.9721181966290616;-0.7441039398713616;0.6680638642135324;0.9413173175128464;0.3375228995941147;-0.150055398344651;-0.9886775902323408;-0.798779372886366;0.6016240632249211;0.9088176373395022;0.4171936026123186;-0.0645084494493142;-0.9979171608653924;-0.8475409228928323;0.5307300481619315;0.8695893893466098;0.4937755501599792;0.0215160974362246;-0.9997685019798908;-0.8900275764346778;0.4559066935084565
497;4.277730270778431;6438;6355.417529372562;;1.0;-0.4211008707960895;-0.907013812802636;-0.6453481132295503;0.7638886127905427;0.9646141756912436;0.2636654927280073;-0.1670516255021191;-0.9859481499638304;-0.8239230057575543;0.5667017562911175;0.8609610158889942;0.5086709438521047;0.0988201387328716;-0.9951053111006976;-0.9441875088341996;0.3294084822245299;0.6963762255968695;0.7176769136759646;0.3576982388331257;-0.9338372288229252;-0.9976303053065856;0.0688024268023231;0.482507741761218;0.8758917051442432;0.5912614448635815;-0.8064799463209423;-0.980469160361632;-0.1966728897935767;0.2344913895704128;0.9721181966290606;0.7829801036770632;-0.6220467484408672;-0.8939185965192552;-0.4482293417404142;-0.0301203048469158;0.9995462806873572;0.9192859697186092;-0.3935902766564695;-0.7441039398713603;-0.6680638642135339
504;4.337979992902071;3941;3498.9140960710056;;1.0;-0.3657225234972692;-0.9307239310379792;-0.7324940716135787;0.6807734094770164;0.901501684131884;0.432775592550431;0.0730951298980772;-0.9973249731081556;-0.9549667548552552;0.2967128192734906;0.6254105729852466;0.7802958510707753;0.4975132889071801;-0.8674563547295971;-0.9893142039703664;-0.145799196919874;0.2261156855082888;0.9741004551724204;0.8239230057575538;-0.5667017562911182;-0.8287700871745042;-0.559589262410176;-0.2177232303965309;0.9760105506323684;0.9880226656636976;-0.1543088206642821;-0.5049610547215213;-0.8631421280499109;-0.6186714032625081;0.7856498550787107;0.9574851883550396;0.2884824328806079;-0.0816763953304308;-0.9966589017541696;-0.8977433935342333;0.4405187843504961;0.7383263540031026;0.6744436188329498;0.3576982388331241;-0.9338372288229256
511;4.39822971502571;1944;1950.8149749555128;;1.0;-0.3090169943749475;-0.9510565162951536;-0.8090169943749472;0.5877852522924734;0.8090169943749478;0.5877852522924727;0.3090169943749468;-0.9510565162951538;-1.0;8.572527594031472e-16;0.3090169943749484;0.9510565162951532;0.8090169943749467;-0.5877852522924741;-0.8090169943749482;-0.587785252292472;-0.3090169943749425;0.9510565162951552;1.0;-1.7145055188062944e-15;-0.3090169943749458;-0.951056516295154;-0.8090169943749462;0.5877852522924748;0.8090169943749508;0.5877852522924685;0.3090169943749451;-0.9510565162951544;-1.0;-9.809554005910593e-16;0.30901699437495;0.9510565162951528;0.8090169943749437;-0.5877852522924784;-0.8090169943749534;-0.5877852522924649;-0.3090169943749477;0.9510565162951536;1.0;-3.429011037612589e-15
518;4.45847943714935;1976;1559.6975490356394;;1.0;-0.2511900638848195;-0.9679377830240642;-0.8738071036110805;0.4862727071086906;0.6901733882429725;0.7236440382959118;0.5270777086423712;-0.8498170915275285;-0.9549667548552556;-0.2967128192734889;-0.0473213883224302;0.9988797155850336;0.9787400799669148;-0.2051044998686211;-0.4443781781046153;-0.8958392907349079;-0.7554933140726787;0.655156357209087;0.8239230057575557;0.5667017562911154;0.3415707691678527;-0.9398560579418964;-0.9955213724144756;-0.094536749817196;0.158559385103138;0.9873494423939858;0.9158642882672856;-0.4014879892059765;-0.6186714032625066;-0.7856498550787119;-0.6050560696488456;0.7961828637826183;0.9226395488404894;0.3856634062436028;0.1415402952170383;-0.9899324950873536;-0.9937465804361776;0.1116590071216996;0.3576982388331305;0.9338372288229232
525;4.51872915927299;782;1402.267472308974;;1.0;-0.1924515819708303;-0.9813064702716092;-0.9259247771938496;0.3777079652039655;0.5488429582847202;0.8359254794186363;0.7146733860429599;-0.6994583270516481;-0.8239230057575553;-0.5667017562911161;-0.3975428142825538;0.9175836260593946;0.9769384927771824;0.2135209154397935;0.0215160974362192;-0.9997685019798908;-0.9852201067560606;0.1712931441814773;0.3576982388331289;0.933837228822924;0.8475409228928271;-0.5307300481619398;-0.6839194216246138;-0.7295575540864845;-0.5842981736283674;0.8115390590073618;0.908817637339505;0.4171936026123121;0.2344913895704009;-0.9721181966290636;-0.9990741151022302;-0.0430222330045245;0.1500553983446554;0.98867759023234;0.9413173175128472;-0.3375228995941128;-0.5123714121284326;-0.8587639582757975;-0.7441039398713557;0.668063864213539
532;4.57897888139663;638;859.662826778178;;1.0;-0.1330147065341963;-0.9911140639934546;-0.9646141756912432;0.2636654927280081;0.3896304495307892;0.920971287716634;0.8609610158889934;-0.5086709438521061;-0.6186714032625052;-0.7856498550787129;-0.6963762255968702;0.7176769136759639;0.8039279618328232;0.5947266869607607;0.482507741761215;-0.8758917051442447;-0.9322892131745149;-0.3617137307297635;-0.2344913895704051;0.9721181966290624;0.9946708199115216;0.1031016974474297;-0.0301203048469138;-0.9995462806873572;-0.986657932891656;0.1628070129385228;0.2926003356333547;0.9562348265919036;0.908817637339497;-0.4171936026123297;-0.5343725582809853;-0.8452490573530591;-0.7666588193001586;0.6420547132365643;0.7383263540031122;0.6744436188329392;0.5702422926917738;-0.8214765533024234;-0.890027576434681;-0.4559066935084504
539;4.63922860352027;482;189.59336192249668;;1.0;-0.0730951298980772;-0.9973249731081556;-0.9893142039703664;0.145799196919874;0.21772323039653;0.9760105506323686;0.9574851883550396;-0.2884824328806077;-0.3576982388331248;-0.9338372288229254;-0.9051931898913992;0.4250003399695506;0.4900286664290596;0.8717063187093217;0.8335557718385713;-0.5524353131676175;-0.61188640126872;-0.7909456567567806;-0.7441039398713616;0.6680638642135324;0.7206671495538581;0.6932812268869807;0.6387494220515328;-0.7694148268839331;-0.8140460935082159;-0.5808002734538036;-0.5197438121555149;0.8543221697498273;0.8900275764346725;0.4559066935084669;0.3896304495307926;-0.9209712877166326;-0.946987753076075;-0.3212696616923653;-0.25119006388483;0.9679377830240614;0.9837092937736084;0.1797665857255689;0.1073813466641658;-0.9942179068939516
546;4.69947832564391;287;-29.4587726739788;;1.0;-0.0129102960750088;-0.999916658654738;-0.9996666485105112;0.0258184402271324;0.0387222808921729;0.9992500112396836;0.998666816288476;-0.0516196672232528;-0.0645084494493161;-0.9979171608653922;-0.9970011699250152;0.07738647923346;0.0902516100310386;0.9959189961471792;0.9946708199115212;-0.1031016974474331;-0.1159345995954994;-0.9932568492674144;-0.99167731989929;0.1287481774525803;0.1415402952170434;0.989932495087353;0.9880226656636986;-0.154308820664275;-0.1670516255021137;-0.9859481499638312;-0.9837092937736106;0.1797665857255573;0.1924515819708258;0.98130647027161;0.978740079966916;-0.2051044998686158;-0.217723230396529;-0.9760105506323687;-0.9731183372332624;0.2303056702306101;0.2428497220959342;0.9700639218515076;0.9668478136052776;-0.2553532951161862
553;4.759728047767549;240;267.6463395444698;;1.0;0.047321388322431;-0.9988797155850336;-0.9955213724144754;-0.0945367498171977;-0.1415402952170408;0.9899324950873534;0.9821256058680012;0.1882267098432412;0.234491389570406;-0.9721181966290622;-0.959932689659746;-0.2802306751992117;-0.3253420847119717;0.9455963874271456;0.9291414114031764;0.3697245428906675;0.4132786077829011;-0.9106046300942175;-0.8900275764346802;-0.4559066935084519;-0.4975132889071701;0.8674563547296029;0.8429415373547878;0.5380051715382919;0.577291616551722;-0.8165380514459197;-0.7883050558305364;-0.6152845999633136;-0.6518989958787011;0.7583058084785723;0.726607524768574;0.687052767223658;0.7206671495538546;-0.6932812268869843;-0.658401584698054;-0.7526668275320039;-0.7829801036770515;0.6220467484408817;0.5842981736283809;0.811539059007352
560;4.81997776989119;288;581.8030917800944;;1.0;0.107381346664163;-0.994217906893952;-0.9769384927771816;-0.2135209154397961;-0.3171912885891069;0.9483615800121712;0.9088176373395028;0.4171936026123169;0.5123714121284229;-0.8587639582758034;-0.7987793728863638;-0.601624063224924;-0.6839194216246113;0.7295575540864868;0.6518989958787125;0.7583058084785627;0.8239230057575538;-0.5667017562911182;-0.4749510720670516;-0.8800122039735349;-0.9259247771938488;0.3777079652039671;0.2760969730974652;0.9611297838723016;0.9852201067560612;-0.1712931441814747;-0.0645084494493142;-0.9979171608653924;-0.9990741151022302;-0.0430222330045245;-0.1500553983446529;0.9886775902323404;0.9668478136052758;0.2553532951161933;0.3576982388331241;-0.9338372288229256;-0.8900275764346745;-0.4559066935084631;-0.5488429582847166;0.8359254794186386
567;4.880227492014829;376;519.690461232557;;1.0;0.1670516255021191;-0.9859481499638304;-0.9441875088341994;-0.3294084822245299;-0.4825077417612188;0.8758917051442426;0.782980103677063;0.6220467484408673;0.7441039398713598;-0.6680638642135345;-0.5343725582809778;-0.8452490573530638;-0.9226395488404864;0.38566340624361;0.2261156855082888;0.9741004551724204;0.9981855344718588;-0.060213277365791;0.1073813466641604;-0.9942179068939522;-0.9623090774541486;-0.2719581575341055;-0.4288919379124859;0.9033558023246834;0.819014886668081;0.5737722679043232;0.7025274741691523;-0.7116566222817793;-0.5842981736283658;-0.8115390590073629;-0.8977433935342333;0.4405187843504961;0.2843591872810091;0.9587178169872947;0.9927487224577406;-0.1202080448993488;0.0473213883224311;-0.9988797155850336;-0.9769384927771828;-0.213520915439791
574;4.940477214138469;390;240.69258073865456;;1.0;0.226115685508288;-0.9741004551724206;-0.8977433935342339;-0.4405187843504946;-0.6321034111873489;0.7748840413670405;0.611886401268725;0.7909456567567767;0.9088176373395022;-0.4171936026123184;-0.2008905551306345;-0.9796136916454902;-0.9996666485105112;-0.0258184402271325;-0.2511900638848179;0.9679377830240644;0.8860706215341391;0.4635502709028486;0.6518989958787098;-0.7583058084785649;-0.591261444863582;-0.8064799463209419;-0.919285969718611;0.3935902766564654;0.1755314904214278;0.9844738167520924;0.998666816288476;0.051619667223253;0.2760969730974671;-0.9611297838723012;-0.8738071036110822;-0.4862727071086876;-0.6712599575675287;0.7412220108485984;0.5702422926917912;0.8214765533024114;0.929141411403172;-0.3697245428906788;-0.1500553983446597;-0.9886775902323394
581;5.000726936262109;364;159.98236569686514;;1.0;0.2843591872810033;-0.9587178169872964;-0.8382797052177746;-0.5452404385406505;-0.7611042586607746;0.6486295610349814;0.4054257283599982;0.9141279881853334;0.9916773198992898;-0.128748177452583;0.1585593851031346;-0.9873494423939864;-0.901501684131886;-0.432775592550427;-0.6712599575675299;0.7412220108485972;0.5197438121555155;0.854322169749827;0.9668478136052764;-0.2553532951161915;0.030120304846906;-0.9995462806873574;-0.9497178427914316;-0.3131070409358267;-0.5702422926917892;0.8214765533024128;0.6254105729852535;0.7802958510707697;0.9259247771938472;-0.3777079652039712;-0.0988201387328759;-0.9951053111006972;-0.9821256058680008;-0.1882267098432422;-0.4597327394521044;0.888057322629493;0.7206671495538691;0.6932812268869691;0.8695893893466065;-0.4937755501599852
588;5.06097665838575;461;401.39375781247736;;1.0;0.341570769167856;-0.9398560579418952;-0.7666588193001584;-0.6420547132365644;-0.8653072543632069;0.5012418134457742;0.1755314904214261;0.9844738167520926;0.9852201067560604;0.1712931441814783;0.4975132889071832;-0.8674563547295954;-0.6453481132295462;-0.7638886127905461;-0.9383773917408657;0.3456123126707294;0.0043035382962413;0.99999073973619;0.9413173175128464;0.3375228995941147;0.6387494220515328;-0.7694148268839331;-0.5049610547215152;-0.8631421280499145;-0.9837092937736106;0.1797665857255573;-0.1670516255021297;0.9859481499638286;0.8695893893466098;0.4937755501599792;0.7611042586607799;-0.6486295610349753;-0.3496474552512154;-0.9368813462954364;-0.9999629591162656;0.0086069968886828;-0.3334687789181976;0.942761143390417;0.7721565844991622;0.6354323008901799
595;5.1212263805093885;465;731.0212494780136;;1.0;0.3975428142825554;-0.917583626059394;-0.6839194216246113;-0.7295575540864868;-0.9413173175128468;0.3375228995941138;-0.0645084494493143;0.9979171608653924;0.8900275764346781;0.4559066935084558;0.7721565844991636;-0.6354323008901783;-0.2760969730974746;-0.9611297838722992;-0.9916773198992904;-0.128748177452577;-0.5123714121284222;0.8587639582758039;0.5842981736283738;0.8115390590073572;0.9769384927771808;-0.2135209154398003;0.1924515819708278;-0.9813064702716098;-0.8239230057575583;-0.5667017562911117;-0.8475409228928248;0.5307300481619436;0.1500553983446554;0.98867759023234;0.9668478136052796;0.2553532951161796;0.6186714032624936;-0.7856498550787221;-0.4749510720670531;-0.8800122039735341;-0.996298174934607;0.0859647987374546;-0.3171912885890935;0.9483615800121756
602;5.181476102633028;925;965.3054353752975;;1.0;0.4520722039323037;-0.8919813464595487;-0.5912614448635792;-0.806479946320944;-0.9866579328916568;0.1628070129385176;-0.3008198076356654;0.9536809966304464;0.7146733860429636;0.6994583270516443;0.9469877530760747;-0.3212696616923661;0.14154029521704;-0.9899324950873536;-0.8190148866680825;-0.573772267904321;-0.8820480249558508;0.4711595076738692;0.0215160974362297;0.9997685019798906;0.901501684131888;0.4327755925504231;0.7935716089521453;-0.6084768701151289;-0.1839983516576848;-0.9829265519799814;-0.9599326896597464;-0.2802306751992101;-0.6839194216246048;0.7295575540864928;0.3415707691678642;0.9398560579418924;0.9927487224577416;0.120208044899342;0.5560174366570343;-0.8311706263658147;-0.4900286664290711;-0.8717063187093151;-0.9990741151022292;0.0430222330045455
609;5.241725824756669;1334;1224.8944929616125;;1.0;0.5049610547215206;-0.8631421280499113;-0.4900286664290588;-0.871706318709322;-0.9998518392091162;-0.0172133561558353;-0.5197438121555163;0.8543221697498264;0.4749510720670478;0.880012203973537;0.9994074007397048;0.034421611622747;0.5343725582809786;-0.8452490573530633;-0.4597327394521027;-0.8880573226294939;-0.9986668162884758;-0.0516196672232574;-0.548842958284724;0.8359254794186338;0.4443781781046129;0.8958392907349091;0.9976303053065856;0.0688024268023223;0.5631507242749165;-0.826354198723911;-0.4288919379124841;-0.9033558023246842;-0.9962981749346076;-0.0859647987374478;-0.5772916165517301;0.8165380514459141;0.4132786077828993;0.9106046300942184;0.9946708199115204;0.1031016974474421;0.5912614448635858;-0.8064799463209391;-0.3975428142825455;-0.9175836260593982
616;5.301975546880309;1692;1705.2135606719103;;1.0;0.5560174366570446;-0.8311706263658079;-0.3816892202666588;-0.9242907221930932;-0.980469160361632;-0.1966728897935766;-0.70862667826446;0.7055836101071775;0.1924515819708311;0.9813064702716092;0.9226395488404874;0.3856634062436077;0.8335557718385713;-0.5524353131676175;0.004303538296245;-0.99999073973619;-0.8287700871745042;-0.559589262410176;-0.9259247771938488;0.3777079652039671;-0.2008905551306381;0.9796136916454894;0.702527474169156;0.7116566222817756;0.9821256058680004;-0.1882267098432445;0.3896304495307926;-0.9209712877166326;-0.5488429582847223;-0.8359254794186349;-0.9999629591162656;-0.0086069968886901;-0.5631507242749245;0.8263541987239055;0.3737197147904704;0.927541683579196;0.9787400799669144;0.205104499868623;0.7146733860429575;-0.6994583270516506
623;5.3622252690039485;2427;2346.342112841104;;1.0;0.6050560696488491;-0.7961828637826157;-0.2678143051621742;-0.9634705485641488;-0.929141411403175;-0.3697245428906716;-0.8565509959010036;0.5160623910158527;-0.1073813466641648;0.9942179068939516;0.7266075247685679;0.6870527672236645;0.9866579328916568;-0.1628070129385184;0.4673592171580022;-0.8840675099433636;-0.4211008707960878;-0.9070138128026368;-0.9769384927771808;-0.2135209154397996;-0.7611042586607735;0.6486295610349827;0.0559169901006101;0.998435421155564;0.8287700871745026;0.5595892624101783;0.9469877530760742;-0.3212696616923677;0.3171912885891112;-0.94836158001217;-0.5631507242749185;-0.8263541987239096;-0.9986668162884762;-0.0516196672232486;-0.6453481132295531;0.7638886127905402;0.2177232303965333;0.976010550632368;0.9088176373394998;0.4171936026123234
630;5.422474991127588;2919;2901.504159629091;;1.0;0.6518989958787125;-0.7583058084785625;-0.1500553983446528;-0.9886775902323404;-0.8475409228928303;-0.5307300481619346;-0.9549667548552552;0.2967128192734906;-0.3975428142825538;0.9175836260593946;0.4366512319560611;0.8996308696522447;0.9668478136052772;0.2553532951161881;0.8239230057575538;-0.5667017562911182;0.1073813466641604;-0.9942179068939522;-0.6839194216246138;-0.7295575540864845;-0.99907411510223;0.0430222330045296;-0.6186714032625081;0.7856498550787107;0.1924515819708258;0.98130647027161;0.8695893893466098;0.4937755501599792;0.9413173175128472;-0.3375228995941128;0.3576982388331241;-0.9338372288229256;-0.4749510720670531;-0.8800122039735341;-0.9769384927771828;-0.213520915439791;-0.7987793728863607;0.6016240632249281;-0.0645084494493074;0.9979171608653928
637;5.482724713251228;3306;3335.949458541613;;1.0;0.6963762255968721;-0.7176769136759621;-0.0301203048469086;-0.9995462806873572;-0.7383263540031081;-0.6744436188329438;-0.9981855344718584;0.0602132773657937;-0.6518989958787131;0.758305808478562;0.0902516100310457;0.9959189961471786;0.7775971469736288;0.628762814595832;0.99274872245774;-0.1202080448993542;0.6050560696488492;-0.7961828637826156;-0.150055398344651;-0.9886775902323408;-0.81404609350822;-0.5808002734537978;-0.983709293773608;0.1797665857255713;-0.5560174366570381;0.8311706263658123;0.2093146459630546;0.9778483415056556;0.8475409228928336;0.5307300481619294;0.9711000518829496;-0.238672766005953;0.5049610547215192;-0.8631421280499121;-0.2678143051621741;-0.9634705485641488;-0.8779600847008873;-0.47873384011579;-0.9549667548552562;0.2967128192734871
644;5.542974435374868;4026;4094.689105555635;;1.0;0.7383263540031063;-0.6744436188329457;0.0902516100310404;-0.9959189961471792;-0.6050560696488483;-0.7961828637826162;-0.98370929377361;-0.1797665857255609;-0.8475409228928295;0.530730048161936;-0.267814305162176;0.9634705485641484;0.4520722039323044;0.8919813464595484;0.935367949313149;0.3536761221763694;0.9291414114031726;-0.3697245428906772;0.436651231956058;-0.8996308696522461;-0.2843591872810049;-0.958717816987296;-0.8565509959010017;-0.5160623910158558;-0.980469160361631;0.1966728897935817;-0.5912614448635779;0.806479946320945;0.1073813466641726;0.9942179068939508;0.7498264012045716;0.6616346182422749;0.9998518392091162;-0.0172133561558342;0.7266075247685595;-0.6870527672236734;0.0730951298980738;-0.9973249731081558;-0.6186714032625136;-0.7856498550787063
651;5.6032241574985076;5705;6059.996792533028;;1.0;0.7775971469736266;-0.6287628145958348;0.2093146459630477;-0.977848341505657;-0.4520722039323068;-0.8919813464595472;-0.912374757970728;-0.40935595881562;-0.9668478136052776;0.2553532951161872;-0.5912614448635736;0.8064799463209481;0.0473213883224363;0.9988797155850334;0.6648553979642888;0.7469720876965532;0.9866579328916574;0.1628070129385151;0.8695893893466108;-0.4937755501599775;0.3657225234972635;-0.9307239310379816;-0.3008198076356788;-0.953680996630442;-0.8335557718385717;-0.552435313167617;-0.9955213724144744;0.0945367498172082;-0.7146733860429606;0.6994583270516475;-0.1159345995954943;0.993256849267415;0.5343725582809891;0.8452490573530568;0.9469877530760764;0.3212696616923612;0.938377391740861;-0.3456123126707419;0.512371412128423;-0.8587639582758033
658;5.663473879622147;10710;10414.192384875296;;1.0;0.8140460935082175;-0.5808002734538013;0.3253420847119792;-0.9455963874271428;-0.2843591872810032;-0.9587178169872964;-0.7883050558305267;-0.6152845999633262;-0.9990741151022302;-0.0430222330045262;-0.8382797052177746;0.5452404385406504;-0.3657225234972676;0.93072393103798;0.2428497220959394;0.970063921851506;0.7611042586607786;0.6486295610349767;0.9962981749346084;0.085964798737438;0.8609610158889925;-0.5086709438521075;0.4054257283599983;-0.9141279881853333;-0.2008905551306362;-0.9796136916454898;-0.732494071613581;-0.6807734094770138;-0.9916773198992908;-0.1287481774525752;-0.88204802495585;0.4711595076738707;-0.4443781781046043;0.8958392907349133;0.1585593851031467;0.9873494423939844;0.7025274741691674;0.7116566222817644;0.9852201067560636;0.1712931441814609
665;5.723723601745788;19594;18427.196396975563;;1.0;0.8475409228928313;-0.530730048161933;0.4366512319560644;-0.8996308696522431;-0.107381346664163;-0.994217906893952;-0.6186714032625025;-0.7856498550787151;-0.9413173175128464;-0.3375228995941155;-0.9769384927771816;0.213520915439796;-0.7146733860429618;0.6994583270516462;-0.234491389570412;0.9721181966290608;0.3171912885891026;0.9483615800121726;0.7721565844991612;0.6354323008901812;0.9916773198992892;0.1287481774525867;0.9088176373395028;-0.4171936026123168;0.5488429582847203;-0.8359254794186363;0.0215160974362246;-0.9997685019798908;-0.5123714121284204;-0.8587639582758049;-0.8900275764346745;-0.4559066935084631;-0.9962981749346084;0.0859647987374405;-0.7987793728863692;0.6016240632249168;-0.3576982388331333;0.9338372288229222;0.1924515819708205;0.9813064702716112
672;5.783973323869428;28745;30751.996450944403;;1.0;0.8779600847008883;-0.4787338401157883;0.5416278206559817;-0.840618405634478;0.0730951298980772;-0.9973249731081556;-0.4132786077829034;-0.9106046300942164;-0.7987793728863638;-0.601624063224924;-0.9893142039703664;-0.145799196919874;-0.9383773917408657;0.3456123126707294;-0.6584015846980501;0.7526668275320072;-0.2177232303965309;0.9760105506323684;0.2760969730974652;0.9611297838723016;0.702527474169156;0.7116566222817756;0.9574851883550396;0.2884824328806079;0.978740079966916;-0.2051044998686158;0.7611042586607799;-0.6486295610349753;0.3576982388331241;-0.9338372288229256;-0.1330147065341927;-0.9911140639934553;-0.5912614448635719;-0.8064799463209493;-0.9051931898913982;-0.4250003399695524;-0.9981855344718588;0.06021327736579;-0.8475409228928351;0.5307300481619269
679;5.8442230459930675;47620;46133.879912723234;;1.0;0.9051931898913976;-0.4250003399695538;0.6387494220515273;-0.7694148268839377;0.2511900638848187;-0.9679377830240644;-0.1839983516576797;-0.9829265519799822;-0.5842981736283673;-0.8115390590073618;-0.8738071036110814;-0.4862727071086891;-0.9976303053065856;-0.0688024268023197;-0.9322892131745136;0.3617137307297667;-0.6901733882429733;0.7236440382959112;-0.3171912885891086;0.9483615800121706;0.1159345995954967;0.9932568492674148;0.5270777086423741;0.8498170915275266;0.8382797052177712;0.5452404385406558;0.9905324521322229;0.1372787721132644;0.9549667548552576;-0.2967128192734828;0.7383263540031075;-0.6744436188329443;0.3816892202666548;-0.9242907221930948;-0.0473213883224282;-0.9988797155850336;-0.4673592171580044;-0.8840675099433625;-0.7987793728863616;-0.601624063224927
686;5.904472768116707;58704;60555.84848208969;;1.0;0.9291414114031744;-0.3697245428906732;0.7266075247685656;-0.687052767223667;0.4211008707960887;-0.9070138128026364;0.0559169901006031;-0.9984354211555644;-0.3171912885891051;-0.948361580012172;-0.6453481132295515;-0.7638886127905415;-0.8820480249558524;-0.4711595076738661;-0.993746580436178;-0.1116590071216944;-0.9646141756912427;0.2636654927280097;-0.798779372886366;0.6016240632249211;-0.5197438121555149;0.8543221697498273;-0.1670516255021157;0.985948149963831;0.2093146459630546;0.9778483415056556;0.5560174366570401;0.831170626365811;0.8239230057575527;0.5667017562911199;0.9750645322571948;0.2219215130041655;0.9880226656636972;-0.1543088206642837;0.8609610158889917;-0.5086709438521091;0.6118864012687293;-0.7909456567567734;0.2760969730974723;-0.9611297838722996
